CitationYear,Citation,evaluationMetric,System,PageSource,Site,longitude,latitude,Sample,incubationTime_d,DOCf_mgL,DOCi_mgL,addedNutrients,TDNi_mgNL,DINi_mgNL,SRPi_mgPL,TDP_mgPL
1993,"Kroer, N. (1993). Bacterial growth efficiency on natural dissolved organic matter. Limnology and Oceanography, 38(6), 1282–1290. https://doi.org/10.4319/lo.1993.38.6.1282",deltaDOC,Marine,1285,"Gulf of Mexico, south of Pensacola, Florida, USA",-87.27723,30.277206,"Gulf of Mexico water, flask replicate 2",2,4.35,4.64,No,NA,NA,NA,NA
1993,"Kroer, N. (1993). Bacterial growth efficiency on natural dissolved organic matter. Limnology and Oceanography, 38(6), 1282–1290. https://doi.org/10.4319/lo.1993.38.6.1282",deltaDOC,Marine,1285,"Gulf of Mexico, south of Pensacola, Florida, USA",-87.27723,30.277206,"Gulf of Mexico water, flask replicate 2",4.01,4.35,4.64,No,NA,NA,NA,NA
1993,"Kroer, N. (1993). Bacterial growth efficiency on natural dissolved organic matter. Limnology and Oceanography, 38(6), 1282–1290. https://doi.org/10.4319/lo.1993.38.6.1282",deltaDOC,Marine,1285,"Gulf of Mexico, south of Pensacola, Florida, USA",-87.27723,30.277206,"Gulf of Mexico water, flask replicate 3",1.06,4.88,5.03,No,NA,NA,NA,NA
1993,"Kroer, N. (1993). Bacterial growth efficiency on natural dissolved organic matter. Limnology and Oceanography, 38(6), 1282–1290. https://doi.org/10.4319/lo.1993.38.6.1282",deltaDOC,Marine,1285,"Gulf of Mexico, south of Pensacola, Florida, USA",-87.27723,30.277206,"Gulf of Mexico water, flask replicate 3",1.62,4.78,5.03,No,NA,NA,NA,NA
1993,"Kroer, N. (1993). Bacterial growth efficiency on natural dissolved organic matter. Limnology and Oceanography, 38(6), 1282–1290. https://doi.org/10.4319/lo.1993.38.6.1282",deltaDOC,Marine,1285,"Gulf of Mexico, south of Pensacola, Florida, USA",-87.27723,30.277206,"Gulf of Mexico water, flask replicate 3",4,4.92,5.03,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water plus carbon leachate from Acer saccharum sugar maple,0,30.8,30.8,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water plus carbon leachate from Acer saccharum sugar maple,1,28.01568,30.8,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water plus carbon leachate from Acer saccharum sugar maple,2,28.93044,30.8,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water plus carbon leachate from Acer saccharum sugar maple,3,24.95108,30.8,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water plus carbon leachate from Acer saccharum sugar maple,4,24.96032,30.8,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water,1,17.5428,16.5,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water,2,16.66665,16.5,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water,3,17.66325,16.5,No,NA,NA,NA,NA
1975,"Maurice, A. L., & Hynes, H. B. N. (1975). The fate of “dissolved” organic carbon derived from autumn-shed maple leaves (Acer saccharurn) in a temperate hard-water stream. Limnology and Oceanography, 21(3), 436–443.",BDOC,River,438,"Speed River, Center Wellington, Ontario, Canada",-80.353266,43.409475,Speed River water,4,17.0082,16.5,No,NA,NA,NA,NA
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Delaware Bay, near New Jersey, USA",-75.005658,39.114788,Delaware Bay water,2.49,6.76,7.08,No,0.6433,NA,NA,0.03488
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Delaware Bay, near New Jersey, USA",-75.005658,39.114788,Delaware Bay water,7.67,6.1,7.08,No,0.6433,NA,NA,0.03488
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Delaware Bay, near New Jersey, USA",-75.005658,39.114788,Delaware Bay water,11.58,5.64,7.08,No,0.6433,NA,NA,0.03488
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Dennis Creek Natural Marsh, New Jersey, USA",-74.86084,39.171903,Dennis Creek Natural Marsh water,2.49,10.11,11.23,No,1.01332,NA,NA,0.11072
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Dennis Creek Natural Marsh, New Jersey, USA",-74.86084,39.171903,Dennis Creek Natural Marsh water,7.67,8.81,11.23,No,1.01332,NA,NA,0.11072
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Dennis Creek Natural Marsh, New Jersey, USA",-74.86084,39.171903,Dennis Creek Natural Marsh water,11.58,7.82,11.23,No,1.01332,NA,NA,0.11072
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Dennis Creek Restoration Marsh, New Jersey, USA",-74.86084,39.171903,Dennis Creek Restoration Marsh water,2.49,8.54,9,No,0.76272,NA,NA,0.04448
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Dennis Creek Restoration Marsh, New Jersey, USA",-74.86084,39.171903,Dennis Creek Restoration Marsh water,7.67,7.59,9,No,0.76272,NA,NA,0.04448
2012,"del Giorgio, P. A., & Newell, R. E. I. (2012). Phosphorus and DOC availability influence the partitioning between bacterioplankton production and respiration in tidal marsh ecosystems. Environmental Microbiology, 14(5), 1296–1307. https://doi.org/10.1111/j.1462-2920.2012.02713.x",DOC consumption rate,Marsh,1298,"Dennis Creek Restoration Marsh, New Jersey, USA",-74.86084,39.171903,Dennis Creek Restoration Marsh water,11.58,6.82,9,No,0.76272,NA,NA,0.04448
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",0,3.1,3.1,No,NA,NA,NA,NA
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",0.5,2.91,3.1,No,NA,NA,NA,NA
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",1,3,3.1,No,NA,NA,NA,NA
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",2,2.78,3.1,No,NA,NA,NA,NA
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",3,2.98,3.1,No,NA,NA,NA,NA
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",5,2.79,3.1,No,NA,NA,NA,NA
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",8,2.86,3.1,No,NA,NA,NA,NA
2002,"Becquevort, S., Bouvier, T., Lancelot, C., Cauwet, G., Deliat, G., Egorov, V. N., & Popovichev, V. N. (2002). The Seasonal Modulation of Organic Matter Utilization by Bacteria in the Danube–Black Sea Mixing Zone. Estuarine, Coastal and Shelf Science, 54(3), 337–354. https://doi.org/10.1006/ecss.2000.0651",BDOC,Marine,352,"Danube-Black Sea mixing zone, Northeast of Romania",30.908549,45.053613,"Black Sea water, sampling station 41",11,2.73,3.1,No,NA,NA,NA,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,Gullmar Fjord control water,1,7.13,7.2,No,NA,0,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,Gullmar Fjord control water,5,4.71,7.2,No,NA,0,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,Gullmar Fjord control water,9,5.35,7.2,No,NA,0,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,N: Gullmar Fjord water + NaNO3,1,7.21,7.2,Yes,NA,0.42,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,N: Gullmar Fjord water + NaNO3,5,4.8,7.2,Yes,NA,0.42,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,N: Gullmar Fjord water + NaNO3,9,5.87,7.2,Yes,NA,0.42,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,P: Gullmar Fjord water + H2PO4,1,7.19,7.2,Yes,NA,0,0.16,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,P: Gullmar Fjord water + H2PO4,5,4.67,7.2,Yes,NA,0,0.16,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,P: Gullmar Fjord water + H2PO4,9,4.7,7.2,Yes,NA,0,0.16,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,H: Gullmar Fjord water + humic substances,1,11.86,11.6,Yes,NA,0.0798,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,H: Gullmar Fjord water + humic substances,5,8.31,11.6,Yes,NA,0.0798,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,H: Gullmar Fjord water + humic substances,9,7.61,11.6,Yes,NA,0.0798,0,NA
1993,"Carlsson, P., Segatto, A. Z., & Graneli, E. (1993). Nitrogen bound to humic matter of terrestrial origin - a nitrogen pool for coastal phytoplankton? Marine Ecology Progress Series, 97(2), 105–116.",deltaDOC,Estuary,111,"Gullmar Fjord, west coast of Sweden",11.506307,58.28601,PH: Gullmar Fjord water + humic substances + H2HPO4,1,11.85,11.6,Yes,NA,0.0798,0.16,NA
